idMarca,version,marca
1984,"CENTURY COUPE AUT EQ A/AC 6 CIL","CHEVROLET"
1984,"CITATION AUSTERO STD","CHEVROLET"
1984,"CITATION STD CUSTOM","CHEVROLET"
1984,"CITATION TIPICO STD","CHEVROLET"
1984,"CITATION X-11 STD","CHEVROLET"
1984,"COMBI VAGONETA STD 4 CIL","VOLKSWAGEN"
1984,"CORSAR GL AUT 4 CIL","VOLKSWAGEN"
1984,"CORSAR STD 4 CIL","VOLKSWAGEN"
1984,"DART K MAGNUM STD TIPICO","CHRYSLER"
1984,"DART K SD STD AUSTERO 4 CIL","CHRYSLER"
1984,"DART K SD STD EQ A/AC 4 CIL","CHRYSLER"
1984,"DART K STD TIPICO","CHRYSLER"
1984,"DART K VAG 4 CIL STD EQ","CHRYSLER"
1984,"DART K VAG 4 CIL STD TIPICA","CHRYSLER"
1984,"DATSUN 1500 HATCH BACK 5VEL","CLASICO ANTIGUO AUTO"
1984,"DATSUN 1600 AUSTERO STD 4 CIL","CLASICO ANTIGUO AUTO"
1984,"DATSUN 1600 AUT 4 CIL","NISSAN"
1984,"DATSUN 1600 STD 4 CIL","NISSAN"
1984,"DATSUN SEDAN 1800 LUJO STD A/A 4PTAS","NISSAN"
1984,"GRAND MARQUIS EQUIPADO AUT 5.0L V8 A/A E/E 2PTAS","CLASICO ANTIGUO AUTO"
1984,"GRAND MARQUIS SD AUT EQ 8 CIL","FORD"
1984,"GRAND MARQUIS SD AUT NORMAL 8 CIL","FORD"
1984,"GRAND MARQUIS VAG AUT A/AC 8 CIL","FORD"
1984,"GRAND MARQUIS VAG AUT EQ A/AC 8 CIL","FORD"
1984,"GRAND MARQUIS VAG AUT NORMAL","FORD"
1984,"JEEP CJ-5 CAPOTA LONA O METALICA","VAM RAMBLER"
1984,"JEEP CJ-7 CAPOTA LONA O METALICA","VAM RAMBLER"
1984,"JEEP CJ-7 LIMITED AUT","VAM RAMBLER"
1984,"JEEP CJ7 CAPOTA PLASTICO","VAM RAMBLER"
1984,"JEEP J-164 GRAND WAGONEER MADERA A/AC","VAM RAMBLER"
1984,"JEEP J-164 WAGONEER ALPINA AUT","VAM RAMBLER"
1984,"JEEP RENEGADO","VAM RAMBLER"
1984,"JEEP WAGONEER AUT","VAM RAMBLER"
1984,"JEEP WAGONEER STD","VAM RAMBLER"
1984,"JEEP WAGONER ALPINA STD. 6 CIL.","CLASICO ANTIGUO AUTO"
1984,"LE BARON K AUSTERO","CHRYSLER"
1984,"LE BARON K VAG TIPICA","CHRYSLER"
1984,"MONTECARLO CLASSIC SD AUT V8","CHEVROLET"
1984,"MONTECARLO LANDAU SD AUT V8","CHEVROLET"
1984,"MONTECARLO SS","CHEVROLET"
1984,"MUSTANG FAST BACK STD 8 CIL","FORD"
1984,"MUSTANG FAST BACK STD A/AC E/E 8 CIL","FORD"
1984,"MUSTANG FAST BACK SVO","FORD"
1984,"MUSTANG HT AUT 8 CIL","FORD"
1984,"MUSTANG HT STD 8 CIL","FORD"
1984,"MUSTANG HT STD A/AC 8 CIL","FORD"
1984,"R-18 GTX STD 2L","RENAULT"
1984,"R-18 SD AUSTERO 1.6L","RENAULT"
1984,"R-18 TX 2L STD","RENAULT"
1984,"R-5 MIRAGE TX","RENAULT"
1984,"R18 1600 GUAYIN CUSTOM AUST","RENAULT"
1984,"R18 GTX 2 LITROS GUAYIN AUT","RENAULT"
1984,"R18 GTX 2 LITROS GUAYIN STD","RENAULT"
1984,"R18 GTX AUT 2 LITROS AAC","RENAULT"
1984,"R18 TX 2 LITROS AUT","RENAULT"
1984,"R5 CUSTOM","RENAULT"
1984,"SAKURA HT AUT LUJO","NISSAN"
1984,"SAKURA HT AUT TIPICO","NISSAN"
1984,"SAKURA HT STD LUJO","NISSAN"
1984,"SD CLASICO","VOLKSWAGEN"
1984,"TOPAZ AUSTERO 4 CIL","FORD"
1984,"TOPAZ GLX AUT AAC","FORD"
1984,"TOPAZ GLX STD EQ A/AC","FORD"
1984,"TOPAZ GS AUT A/AC D/H 4 CIL","FORD"
1984,"TOPAZ GS STD 4 CIL","FORD"
1984,"TOPAZ GS STD A/AC 4 CIL","FORD"
1984,"TSURU AUSTERO STD 4 CIL","NISSAN"
1984,"TSURU SAMURAI STD AUSTERO","NISSAN"
1984,"TSURU SAMURAI STD TIPICO","NISSAN"
1984,"TSURU SD AUT TIPICO","NISSAN"
1984,"TSURU TIPICO STD 4 CIL","NISSAN"
1984,"TSURU VAG AUT LUJO","NISSAN"
1984,"TSURU VAG AUT TIPICA","NISSAN"
1984,"TSURU VAG TIPICA STD","NISSAN"
1984,"VOLARE K AUSTERO STD","CHRYSLER"
1985,"600 K TURBO STD EQ 4 CIL","CHRYSLER"
1985,"ALLIANCE AUSTERO STD","RENAULT"
1985,"ALLIANCE LS STD","RENAULT"
1985,"ALLIANCE LTD AUT","RENAULT"
1985,"ALLIANCE LTD STD","RENAULT"
1985,"ALLIANCE LTD STD A/AC","RENAULT"
1985,"ATLANTIC C","VOLKSWAGEN"
1985,"ATLANTIC GL SD AUT 4 CIL","VOLKSWAGEN"
1985,"ATLANTIC GL SD STD 4 CIL","VOLKSWAGEN"
1985,"ATLANTIC GLS AUT 4 CIL","VOLKSWAGEN"
1985,"ATLANTIC GLS STD 4 CIL","VOLKSWAGEN"
1985,"ATLANTIC SD STD AUSTERO 4 CIL","VOLKSWAGEN"
1985,"B-150 CARRY ALL AUT 8CIL","CLASICO ANTIGUO AUTO"
1985,"CARIBE C STD 4 CIL","VOLKSWAGEN"
1985,"CARIBE GL AUT 4 CIL","VOLKSWAGEN"
1985,"CARIBE GL STD 4 CIL","VOLKSWAGEN"
1985,"CARIBE GT 4 CIL","VOLKSWAGEN"
1985,"CARIBE STD 4 CIL","VOLKSWAGEN"
1985,"CELEBRITY AUSTERO STD 6 CIL","CHEVROLET"
1985,"CELEBRITY CUSTOM FI STD 6 CIL","CHEVROLET"
1985,"CELEBRITY STD LUJO A/AC 6 CIL","CHEVROLET"
1985,"CELEBRITY TIPICO AUT 6 CIL","CHEVROLET"
1985,"CENTURY AUT EQ A/AC 6 CIL","CHEVROLET"
1985,"CENTURY AUT TELA 6 CIL","CHEVROLET"
1985,"CENTURY COUPE AUT EQ A/AC 6 CIL","CHEVROLET"
1985,"CENTURY SS AUT A/AC 6 CIL","CHEVROLET"
1985,"CITATION AUSTERO STD","CHEVROLET"
1985,"CITATION TIPICO STD","CHEVROLET"
1985,"CITATION X-11 STD","CHEVROLET"
1985,"CITATION X-11 STD A/AC","CHEVROLET"
1985,"COMBI VAGONETA 4CIL","VOLKSWAGEN"
1985,"COMBI VAGONETA STD 4 CIL","VOLKSWAGEN"
1985,"CORSAR CD 4 CIL","VOLKSWAGEN"
1985,"CORSAR GL AUT 4 CIL","VOLKSWAGEN"
1985,"CORSAR GL AUT CD 4 CIL","VOLKSWAGEN"
1985,"CORSAR GL STD 4 CIL","VOLKSWAGEN"
1985,"CORSAR GL STD CD 4 CIL","VOLKSWAGEN"
1985,"CORSAR STD 4 CIL","VOLKSWAGEN"
1985,"COUGAR AUT TELA EQ ","FORD"
1985,"DART K AUT AUSTERO 4CIL","CHRYSLER"
1985,"DART K MAGNUM STD TURBO","CHRYSLER"
1985,"DART K SD STD AUSTERO 4 CIL","CHRYSLER"
1985,"DART K SD STD EQ A/AC 4 CIL","CHRYSLER"
1985,"DART K TIPICO STD 4 CIL","CHRYSLER"
1985,"DART K VAG AUT EQ 4 CIL","CHRYSLER"
1985,"DART K VAG STD EQ A/AC 4 CIL","CHRYSLER"
1985,"DART K VAG TIPICA STD 4 CIL","CHRYSLER"
1985,"ENCORE GTX AUT A/AC","RENAULT"
1985,"ENCORE GTX STD","RENAULT"
1985,"ENCORE LTD AUT A/AC","RENAULT"
1985,"ENCORE LTD STD","RENAULT"
1985,"JEEP CJ-7 CAPOTA LONA O METALICA","VAM RAMBLER"
1985,"JEEP CJ-7 CAPOTA PLASTICO","VAM RAMBLER"
1985,"JEEP CJ-7 LIMITED AUT","VAM RAMBLER"
1985,"JEEP J-164 GRAND WAGONEER MADERA","VAM RAMBLER"
1985,"JEEP J-164 GRAND WAGONEER MADERA A/AC","VAM RAMBLER"
1985,"JEEP RENEGADO","VAM RAMBLER"
1985,"JEEP WAGONEER GD AUT","VAM RAMBLER"
1985,"JEEP WAGONEER STD","VAM RAMBLER"
1985,"LE BARON K AUSTERO","CHRYSLER"
1985,"LE BARON K AUT EQ","CHRYSLER"
1985,"LE BARON K VAG EQ","CHRYSLER"
1985,"LE BARON K VAG TIPICA","CHRYSLER"
1985,"NEWYORKER AUT EQ TURBO A/AC 4 CIL","CHRYSLER"
1985,"R-11 ENCORE LTD AUT","RENAULT"
1985,"R-11 ENCORE LTD STD","RENAULT"
1985,"R-18 GTX 2L GUAYIN AUT","RENAULT"
1985,"R-18 GTX 2L GUAYIN STD","RENAULT"
1985,"R-18 GTX AUT 2L A/AC","RENAULT"
1985,"R-18 GTX STD 2L","RENAULT"
1985,"R-18 GTX VAG STD","RENAULT"
1985,"R-18 SD AUSTERO 1.6L","RENAULT"
1985,"SAKURA HT 1800 AUT LUJO","NISSAN"
1985,"SAKURA HT 1800 AUT TIPICO","NISSAN"
1985,"SAKURA HT 1800 STD AUSTERO","NISSAN"
1985,"SAKURA HT 1800 STD LUJO","NISSAN"
1985,"SAKURA HT 1800 STD TIPICO","NISSAN"
1985,"SD CLASICO","VOLKSWAGEN"
1985,"THUNDERBIRD AUSTERO STD 6 CIL","FORD"
1985,"THUNDERBIRD AUT EQ 6 CIL","FORD"
1985,"THUNDERBIRD AUT PIEL EQ 8 CIL","FORD"
1985,"THUNDERBIRD STD EQ","FORD"
1985,"TOPAZ AUSTERO 4 CIL","FORD"
1985,"TOPAZ GLX AUT A/AC 4 CIL","FORD"
1985,"TOPAZ GLX STD EQ A/AC","FORD"
1985,"TOPAZ GS AUT A/AC D/H 4 CIL","FORD"
1985,"TOPAZ GS STD 4 CIL","FORD"
1985,"TOPAZ GS STD A/AC 4 CIL","FORD"
1985,"TSURU AUSTERO STD 4 CIL","NISSAN"
1985,"TSURU LUJO AUT 4 CIL","NISSAN"
1985,"TSURU LUJO STD 4 CIL","NISSAN"
1985,"TSURU SAMURAI AUSTERO STD 4 CIL","NISSAN"
1985,"TSURU SAMURAI AUT TIPICO","NISSAN"
1985,"TSURU SAMURAI LUJO AUT 4 CIL","NISSAN"
1985,"TSURU SAMURAI LUJO STD 4 CIL","NISSAN"
1985,"TSURU SAMURAI TIPICO STD 4 CIL","NISSAN"
1985,"TSURU TIPICO AUT 4 CIL","NISSAN"
1985,"TSURU TIPICO STD 4 CIL","NISSAN"
1985,"TSURU TIPICO STD A/AC 4 CIL","NISSAN"
1985,"TSURU VAG LUJO AUT","NISSAN"
1985,"TSURU VAG LUJO STD","NISSAN"
1985,"TSURU VAG TIPICA AUT","NISSAN"
1985,"TSURU VAG TIPICA STD","NISSAN"
1985,"VALIANT VOLARE K STD AUSTERO 4 CIL","CHRYSLER"
1985,"VALIANT VOLARE STD 4 CIL","CHRYSLER"
1985,"VOLARE K STD","CHRYSLER"
1986,"535IA TOP AUT 3.5L 6CIL","CLASICO ANTIGUO AUTO"
1986,"ALLIANCE L STD","RENAULT"
1986,"ALLIANCE LTD AUT","RENAULT"
1986,"ALLIANCE LTD AUT A/AC","RENAULT"
1986,"ALLIANCE LTD STD","RENAULT"
1986,"ALLIANCE LTD STD A/AC","RENAULT"
1986,"ATLANTIC C","VOLKSWAGEN"
1986,"ATLANTIC GL SD AUT 4 CIL","VOLKSWAGEN"
1986,"ATLANTIC GL SD STD 4 CIL","VOLKSWAGEN"
1986,"ATLANTIC GLS AUT 4 CIL","VOLKSWAGEN"
1986,"ATLANTIC GLS STD 4 CIL","VOLKSWAGEN"
1986,"ATLANTIC SD STD AUSTERO 4 CIL","VOLKSWAGEN"
1986,"CARIBE CITY 4 CIL","VOLKSWAGEN"
1986,"CARIBE GL AUT 4 CIL","VOLKSWAGEN"
1986,"CARIBE GL STD 4 CIL","VOLKSWAGEN"
1986,"CARIBE GT 4 CIL","VOLKSWAGEN"
1986,"CARIBE STD 4 CIL","VOLKSWAGEN"
1986,"CARRY ALL AUT 8 CIL","CHEVROLET"
1986,"CELEBRITY AUSTERO STD 6 CIL","CHEVROLET"
1986,"CELEBRITY EUROSPORT STD 6 CIL","CHEVROLET"
1986,"CELEBRITY EUROSPORT STD A/AC 6 CIL","CHEVROLET"
1986,"CELEBRITY LUJO AUT 6 CIL","CHEVROLET"
1986,"CELEBRITY STD LUJO A/AC 6 CIL","CHEVROLET"
1986,"CELEBRITY TIPICO AUT 6 CIL","CHEVROLET"
1986,"CENTURY AUT EQ A/AC 6 CIL","CHEVROLET"
1986,"CENTURY COUPE AUT EQ A/AC 6 CIL","CHEVROLET"
1986,"CENTURY COUPE LIMITED FI AUT 6 CIL","CHEVROLET"
1986,"CENTURY FI AUT 6 CIL","CHEVROLET"
1986,"CENTURY LIMITED AUT 6 CIL","CHEVROLET"
1986,"CENTURY LIMITED DORADO FI 6 CIL","CHEVROLET"
1986,"CENTURY LIMITED LI AUT 6 CIL","CHEVROLET"
1986,"CENTURY SD VELOUR","CHEVROLET"
1986,"CITATION AUSTERO STD","CHEVROLET"
1986,"COMBI VAGONETA STD 4 CIL","VOLKSWAGEN"
1986,"CORSAR CD 4 CIL","VOLKSWAGEN"
1986,"CORSAR GL AUT 4 CIL","VOLKSWAGEN"
1986,"CORSAR GL AUT CD 4 CIL","VOLKSWAGEN"
1986,"CORSAR STD 4 CIL","VOLKSWAGEN"
1986,"CORSAR VAG VARIANT AUT 4 CIL","VOLKSWAGEN"
1986,"CORSAR VAG VARIANT STD 4 CIL","VOLKSWAGEN"
1986,"CORSAR VARIANT AUT A/AC 4 CIL","VOLKSWAGEN"
1986,"CORSAR VARIANT AUT EQ 4 CIL","VOLKSWAGEN"
1986,"CORSAR VARIANT AUT EQ PIEL 4 CIL","VOLKSWAGEN"
1986,"CORSAR VARIANT STD A/AC 4 CIL","VOLKSWAGEN"
1986,"CORSAR VARIANT STD EQ 4 CIL","VOLKSWAGEN"
1986,"COUGAR AUT TELA EQ ","FORD"
1986,"DART K AUT AUSTERO 4CIL","CHRYSLER"
1986,"DART K EUROPA AUT EQ A/AC 4 CIL","CHRYSLER"
1986,"DART K MAGNUM STD TIPICO 4 CIL","CHRYSLER"
1986,"DART K MAGNUM TURBO STD 4 CIL","CHRYSLER"
1986,"DART K SD STD AUSTERO 4 CIL","CHRYSLER"
1986,"DART K SD STD EQ A/AC 4 CIL","CHRYSLER"
1986,"DART K TIPICO STD 4 CIL","CHRYSLER"
1986,"DART K VAG AUT EQ A/AC 4 CIL","CHRYSLER"
1986,"DART K VAG STD EQ A/AC 4 CIL","CHRYSLER"
1986,"DART K VAG TIPICA STD 4 CIL","CHRYSLER"
1986,"DATSUN","CLASICO ANTIGUO AUTO"
1986,"ENCORE GTX STD","RENAULT"
1986,"ENCORE GTX STD A/AC","RENAULT"
1986,"ENCORE LTD AUT A/AC","RENAULT"
1986,"ENCORE LTD STD","RENAULT"
1986,"ENCORE LTD STD A/AC","RENAULT"
1986,"JEEP CJ-5 CAPOTA LONA O METALICA","VAM RAMBLER"
1986,"JEEP CJ-7 CAPOTA LONA O METALICA","VAM RAMBLER"
1986,"JEEP CJ-7 CAPOTA PLASTICO","VAM RAMBLER"
1986,"JEEP CJ-7 LIMITED AUT","VAM RAMBLER"
1986,"JEEP J-164 GRAND WAGONEER MADERA","VAM RAMBLER"
1986,"JEEP J-164 GRAND WAGONEER MADERA A/AC","VAM RAMBLER"
1986,"JEEP J-164 WAGONEER ALPINA AUT","VAM RAMBLER"
1986,"JEEP J-164 WAGONEER ALPINA STD","VAM RAMBLER"
1986,"JEEP WAGONEER GD AUT","VAM RAMBLER"
1986,"JEEP WAGONEER STD","JEEP"
1986,"LE BARON K AUT EQ","CHRYSLER"
1986,"LE BARON K TURBO EQ ","CHRYSLER"
1986,"LE BARON K VAG","CHRYSLER"
1986,"LE BARON K VAG EQ","CHRYSLER"
1986,"NEWYORKER AUT EQ A/AC 4 CIL","CHRYSLER"
1986,"NEWYORKER AUT EQ TURBO A/AC 4 CIL","CHRYSLER"
1986,"R-18 GTX 2L GUAYIN STD","RENAULT"
1986,"R-18 GTX AUT 2L A/AC","RENAULT"
1986,"R-18 GTX STD 2L","RENAULT"
1986,"R-18 GTX STD 2L A/AC","RENAULT"
1986,"R-18 GTX VAG A/AC","RENAULT"
1986,"R-18 GTX VAG AUT","RENAULT"
1986,"R-18 GTX VAG STD","RENAULT"
1986,"R-18 SD AUSTERO 1.6L","RENAULT"
1986,"RAM CHARGER 4X2 AUT A/AC","CHRYSLER"
1986,"SAKURA HT 1800 AUT LUJO","NISSAN"
1986,"SAKURA HT 1800 AUT TIPICO","NISSAN"
1986,"SAKURA HT 1800 STD AUSTERO","NISSAN"
1986,"SAKURA HT 1800 STD LUJO","NISSAN"
1986,"SAKURA HT 1800 STD TIPICO","NISSAN"
1986,"SD 1600 STD 4 CIL","VOLKSWAGEN"
1986,"SEDAN 4PTAS AUT","NISSAN"
1986,"THUNDERBIRD AUSTERO STD 6 CIL","FORD"
1986,"THUNDERBIRD AUT EQ 6 CIL","FORD"
1986,"THUNDERBIRD AUT PIEL EQ 8 CIL","FORD"
1986,"THUNDERBIRD STD EQ","FORD"
1986,"THUNDERBIRD TIPICO STD 6 CIL","FORD"
1986,"TOPAZ AUSTERO 4 CIL","FORD"
1986,"TOPAZ GLX AUT EQ A/AC 4 CIL","FORD"
1986,"TOPAZ GLX STD A/AC 4 CIL","FORD"
1986,"TOPAZ GLX STD EQ A/AC","FORD"
1986,"TOPAZ GS STD 4 CIL","FORD"
1986,"TOPAZ GS STD A/AC 4 CIL","FORD"
1986,"TSURU AUSTERO STD 4 CIL","NISSAN"
1986,"TSURU LUJO AUT 4 CIL","NISSAN"
1986,"TSURU LUJO STD 4 CIL","NISSAN"
1986,"TSURU SAMURAI AUSTERO STD 4 CIL","NISSAN"
1986,"TSURU SAMURAI LUJO AUT 4 CIL","NISSAN"
1986,"TSURU SAMURAI LUJO STD 4 CIL","NISSAN"
1986,"TSURU SAMURAI TIPICO AUT 4 CIL","NISSAN"
1986,"TSURU SAMURAI TIPICO STD 4 CIL","NISSAN"
1986,"TSURU TIPICO AUT 4 CIL","NISSAN"
1986,"TSURU TIPICO AUT A/AC 4 CIL","NISSAN"
1986,"TSURU TIPICO STD 4 CIL","NISSAN"
1986,"TSURU TIPICO STD A/AC 4 CIL","NISSAN"
1986,"TSURU VAG LUJO AUT","NISSAN"
1986,"TSURU VAG LUJO STD","NISSAN"
1986,"TSURU VAG TIPICA AUT","NISSAN"
1986,"TSURU VAG TIPICA STD","NISSAN"
1986,"VALIANT VOLARE K STD AUSTERO 4 CIL","CHRYSLER"
1986,"VOLARE K AUSTERO STD","CHRYSLER"
1986,"VOLARE K STD","CHRYSLER"
1986,"VW SEDAN","CLASICO ANTIGUO AUTO"
1987,"ATLANTIC C","VOLKSWAGEN"
1987,"ATLANTIC GL SD AUT 4 CIL","VOLKSWAGEN"
1987,"ATLANTIC GL SD STD 4 CIL","VOLKSWAGEN"
1987,"ATLANTIC GLS AUT 4 CIL","VOLKSWAGEN"
1987,"ATLANTIC GLS STD 4 CIL","VOLKSWAGEN"
1987,"ATLANTIC HIT STD 4 CIL","VOLKSWAGEN"
1987,"ATLANTIC SD STD AUSTERO 4 CIL","VOLKSWAGEN"
1987,"ATLANTIC TOPIC SD STD 4 CIL","VOLKSWAGEN"
1987,"CARIBE C STD 4 CIL","VOLKSWAGEN"
1987,"CARIBE GL AUT 4 CIL","VOLKSWAGEN"
1987,"CARIBE GL STD 4 CIL","VOLKSWAGEN"
1987,"CARIBE PLUS 4 CIL","VOLKSWAGEN"
1987,"CARIBE PRO 4 CIL","VOLKSWAGEN"
1987,"CARIBE STD 4 CIL","VOLKSWAGEN"
1987,"CARRY ALL AUSTERA STD 4CIL","NISSAN"
1987,"CARRY ALL AUT 8 CIL","CHEVROLET"
1987,"CELEBRITY AUSTERO STD 6 CIL","CHEVROLET"
1987,"CELEBRITY CUSTOM FI AUT 6 CIL","CHEVROLET"
1987,"CELEBRITY NORMAL FI STD 6 CIL","CHEVROLET"
1987,"CENTURY COUPE LIMITED FI AUT 6 CIL","CHEVROLET"
1987,"CENTURY LIMITED AUT 6 CIL","CHEVROLET"
1987,"CENTURY LIMITED LI AUT 6 CIL","CHEVROLET"
1987,"COMBI VAGONETA STD 4 CIL","VOLKSWAGEN"
1987,"CORSAR CD 4 CIL","VOLKSWAGEN"
1987,"CORSAR CD GL AUT.","VOLKSWAGEN"
1987,"CORSAR GL AUT 4 CIL","VOLKSWAGEN"
1987,"CORSAR GL AUT CD 4 CIL","VOLKSWAGEN"
1987,"CORSAR GL STD 4 CIL","VOLKSWAGEN"
1987,"CORSAR STD 4 CIL","VOLKSWAGEN"
1987,"CORSAR VAG VARIANT AUT 4 CIL","VOLKSWAGEN"
1987,"CORSAR VAG VARIANT STD 4 CIL","VOLKSWAGEN"
1987,"CORSAR VARIANT AUT A/AC 4 CIL","VOLKSWAGEN"
1987,"CORSAR VARIANT AUT EQ 4 CIL","VOLKSWAGEN"
1987,"CORSAR VARIANT STD A/AC 4 CIL","VOLKSWAGEN"
1987,"CORSAR VARIANT STD EQ 4 CIL","VOLKSWAGEN"
1987,"COUGAR AUT TELA EQ ","FORD"
1987,"CUTLASS B TIPICO AUT A/AC 6 CIL","CHEVROLET"
1987,"CUTLASS COUPE H AUT A/AC 6 CIL","CHEVROLET"
1987,"CUTLASS EUROSPORT AUT PIEL A/AC E/E 6 CIL","CHEVROLET"
1987,"CUTLASS EUROSPORT COUPE AUT A/AC","CHEVROLET"
1987,"CUTLASS EUROSPORT COUPE AUT PIEL A/AC","CHEVROLET"
1987,"CUTLASS EUROSPORT STD 6 CIL","CHEVROLET"
1987,"CUTLASS EUROSPORT STD A/AC 6 CIL","CHEVROLET"
1987,"CUTLASS H AUT A/AC E/E 6 CIL","CHEVROLET"
1987,"CUTLASS H AUT LUJO A/AC E/E 6 CIL","CHEVROLET"
1987,"CUTLASS TIPICO FI AUT 6 CIL","CHEVROLET"
1987,"DART K AUT AUSTERO 4CIL","CHRYSLER"
1987,"DART K AUT EQ A/AC 4 CIL","CHRYSLER"
1987,"DART K AUT EQ A/AC.","CHRYSLER"
1987,"DART K EUROPA AUT EQ A/AC 4 CIL","CHRYSLER"
1987,"DART K SD STD AUSTERO 4 CIL","CHRYSLER"
1987,"DART K SD STD EQ A/AC 4 CIL","CHRYSLER"
1987,"DART K TIPICO STD 4 CIL","CHRYSLER"
1987,"DART K VAG AUT EQ A/AC 4 CIL","CHRYSLER"
1987,"DART K VAG TIPICA AUT 4 CIL","CHRYSLER"
1987,"DART K VAG TIPICA STD 4 CIL","CHRYSLER"
1987,"GOLF A2 BASICO AUT 4 CIL","VOLKSWAGEN"
1987,"GOLF A2 BASICO STD 4 CIL","VOLKSWAGEN"
1987,"GOLF A2 C AUT 4 CIL","VOLKSWAGEN"
1987,"GOLF A2 C STD 4 CIL","VOLKSWAGEN"
1987,"GOLF A3 CL STD 4 CIL","VOLKSWAGEN"
1987,"GOLF A3 GL AUT 4 CIL","VOLKSWAGEN"
1987,"GOLF A3 GL STD 4 CIL","VOLKSWAGEN"
1987,"ICHI VAN AUSTERA STD 4 CIL","NISSAN"
1987,"ICHI VAN STD LUJO 4 CIL","NISSAN"
1987,"ICHI VAN TIPICA STD 4 CIL","NISSAN"
1987,"JEEP WAGONEER VAG 4 PTS J-164","CLASICO ANTIGUO AUTO"
1987,"JETTA A2 AUSTERO 4 CIL","VOLKSWAGEN"
1987,"JETTA A2 CARAT STD 4 CIL","VOLKSWAGEN"
1987,"JETTA A2 GX AUT 4 CIL","VOLKSWAGEN"
1987,"JETTA A2 GX STD 4 CIL","VOLKSWAGEN"
1987,"JETTA A2 LX STD 4 CIL","VOLKSWAGEN"
1987,"LE BARON K EQUIPADO AUT 2.2L 4CIL TURBO 4PTAS","CHRYSLER"
1987,"MAGNUM 400 TURBO STD EQ","CHRYSLER"
1987,"NEW YORKER EQUIPADO AUT 2.2L 4CIL A/A","CHRYSLER"
1987,"NINJA TURBO STD","NISSAN"
1987,"NISSAN TSUSRU","CLASICO ANTIGUO AUTO"
1987,"PHANTOM DEPORTIVO STD 4 CIL","CHRYSLER"
1987,"RAM CHARGER 4X2 AUT A/AC","CHRYSLER"
1987,"RAM CHARGER AUT 4X4 5.9L V8 A/A","CHRYSLER"
1987,"SAKURA HT 1800 STD TIPICO","NISSAN"
1987,"SD 1600 STD 4 CIL","VOLKSWAGEN"
1987,"SD CLASICO","VOLKSWAGEN"
1987,"SUBURBAN AUT LUJO A/AC EQ 8 CIL","CHEVROLET"
1987,"SUBURBAN CHEYENNE AUT PIEL A/AC 8 CIL","CHEVROLET"
1987,"SUBURBAN CUSTOM STD 8 CIL","CHEVROLET"
1987,"SUBURBAN E CUSTOM STD 8 CIL","CHEVROLET"
1987,"THUNDERBIRD AUT PIEL EQ 8 CIL","FORD"
1987,"THUNDERBIRD AUT SVO","FORD"
1987,"THUNDERBIRD STD EQ","FORD"
1987,"THUNDERBIRD TIPICO STD 6 CIL","FORD"
1987,"TOPAZ AUSTERO 4 CIL","FORD"
1987,"TOPAZ GLX  AUT EQ A/AC E/E 4 CIL","FORD"
1987,"TOPAZ GLX AUT A/AC 4 CIL","FORD"
1987,"TOPAZ GLX STD EQ A/AC","FORD"
1987,"TOPAZ GS AUT A/AC D/H 4 CIL","FORD"
1987,"TOPAZ GS STD 4 CIL","FORD"
1987,"TOPAZ GS STD A/AC 4 CIL","FORD"
1987,"TSURU AUSTERO STD 4 CIL","NISSAN"
1987,"TSURU II VAG AUSTERA STD 4 CIL","NISSAN"
1987,"TSURU II VAG LUJO AUT 4 CIL","NISSAN"
1987,"TSURU II VAG LUJO STD 4 CIL","NISSAN"
1987,"TSURU II VAG TIPICA AUT 4 CIL","NISSAN"
1987,"TSURU II VAG TIPICA STD 4 CIL","NISSAN"
1987,"TSURU LUJO AUT 4 CIL","NISSAN"
1987,"TSURU LUJO STD 4 CIL","NISSAN"
1987,"TSURU SAMURAI AUSTERO STD 4 CIL","NISSAN"
1987,"TSURU SAMURAI LUJO AUT 4 CIL","NISSAN"
1987,"TSURU SAMURAI LUJO STD 4 CIL","NISSAN"
1987,"TSURU SAMURAI TIPICO AUT 4 CIL","NISSAN"
1987,"TSURU SAMURAI TIPICO STD 4 CIL","NISSAN"
1987,"TSURU TIPICO AUT 4 CIL","NISSAN"
1987,"TSURU TIPICO AUT A/AC 4 CIL","NISSAN"
1987,"TSURU TIPICO STD 4 CIL","NISSAN"
1987,"TSURU TIPICO STD A/AC 4 CIL","NISSAN"
1987,"TSURU VAG LUJO AUT","NISSAN"
1987,"TSURU VAG TIPICA AUT","NISSAN"
1987,"TSURU VAG TIPICA STD","NISSAN"
1987,"VALIANT VOLARE K STD AUSTERO 4 CIL","CHRYSLER"
1987,"VALIANT VOLARE STD 4 CIL","CHRYSLER"
1987,"VOLARE K AUSTERO STD","CHRYSLER"
1987,"VOLARE K STD","CHRYSLER"
1988,"CARRY ALL AUSTERA STD 4CIL","NISSAN"
1988,"CARRY ALL AUT 8 CIL","CHEVROLET"
1988,"CELEBRITY AUSTERO STD 6 CIL","CHEVROLET"
1988,"CELEBRITY CUSTOM FI AUT 6 CIL","CHEVROLET"
1988,"CELEBRITY CUSTOM FI STD 6 CIL","CHEVROLET"
1988,"CELEBRITY NORMAL FI STD 6 CIL","CHEVROLET"
1988,"CENTURY AUT PIEL 6 CIL","CHEVROLET"
1988,"CENTURY COUPE LIMITED FI AUT 6 CIL","CHEVROLET"
